Age,Gender,Income,DaysWithoutFrequency,LifetimeValue,UseByTime,AthleticsActivities,WaterActivities,FitnessActivities,TeamActivities,RacketActivities,CombatActivities,SpecialActivities,OtherActivities,NumberOfFrequencies,AttendedClasses,AllowedWeeklyVisitsBySLA,AllowedNumberOfVisitsBySLA,RealNumberOfVisits,NumberOfRenewals,HasReferences,NumberOfReferences,Dropout,AgeGroups,TotalTimeOfEnrollment,TimeSinceLastVisit,RecentActivityPeriod,AverageVisitFrequency
0.26666666666666666,0,0.1524390243902439,0.03915662650602409,0.03471239887470795,0,0,0,1,0,0,0,0,0,0.013541666666666667,0.0,0.9999999999999999,0.25226541946799186,0.027777777777777776,0.3333333333333333,0,0.0,1,3,0.25748194014447884,0.6418293936279548,0.505464480874317,0.0035499570569710844
0.29333333333333333,1,0.1717479674796748,0.0572289156626506,0.010680738115294753,0,0,0,1,0,0,0,0,0,0.0010416666666666667,0.0,0.9999999999999999,0.25226541946799186,0.027777777777777776,0.0,0,0.0,1,4,0.034055727554179564,0.683967112024666,0.002732240437158473,0.02683982683982684
0.2,1,0.0,0.6676706827309237,0.09636505237058346,0,0,1,0,1,0,0,0,0,0.005208333333333334,0.014778325123152709,0.5,0.10974234768446987,0.09722222222222221,0.5,0,0.0,1,3,0.3746130030959752,0.39362795477903395,0.008196721311475419,0.008539944903581268
0.06666666666666667,0,0.0,0.003012048192771084,0.13239664955417454,0,0,1,0,0,0,0,0,0,0.057291666666666664,0.13054187192118227,0.5,0.14314945504656115,0.1388888888888889,0.16666666666666666,0,0.0,0,1,0.0,0.0015416238437821173,0.008196721311475419,0.0
0.26666666666666666,0,0.21544715447154472,0.06726907630522087,0.030866061636759538,0,0,0,1,0,0,0,0,0,0.00625,0.0,0.9999999999999999,0.25226541946799186,0.05555555555555555,0.16666666666666666,0,0.0,1,3,0.06759545923632611,0.8083247687564235,0.5027322404371585,0.027044711014176662
0.28,1,0.21239837398373984,0.04718875502008032,0.028609119951682374,0,0,0,1,0,0,0,0,0,0.005208333333333334,0.0,0.9999999999999999,0.25226541946799186,0.041666666666666664,0.3333333333333333,0,0.0,1,4,0.17440660474716202,0.3643371017471737,0.5027322404371585,0.007861369399830937
0.28,0,0.2306910569105691,0.002008032128514056,0.012238345757108571,0,0,0,1,0,0,0,0,0,0.0010416666666666667,0.0,0.9999999999999999,0.06460099386144404,0.027777777777777776,0.0,0,0.0,0,4,0.008255933952528379,0.0010277492291880781,0.008196721311475419,0.11071428571428571
0.9866666666666667,1,0.6077235772357723,0.07429718875502007,0.5572102929256004,0,0,1,0,0,0,0,0,0,0.440625,0.0,0.9999999999999999,0.25226541946799186,0.0,0.8333333333333333,0,0.0,1,2,0.958720330237358,0.047276464542651594,0.008196721311475419,0.0
0.26666666666666666,0,0.24796747967479674,0.001004016064257028,0.16157795190489058,0,0,0,1,0,0,0,0,0,0.10208333333333333,0.0,0.9999999999999999,0.25226541946799186,0.16666666666666666,0.3333333333333333,0,0.0,0,3,0.0,0.0005138746145940391,0.5027322404371585,0.0
0.36000000000000004,0,0.2611788617886179,0.001004016064257028,0.24978940508924455,0,0,0,1,0,0,0,0,0,0.17916666666666667,0.0,0.9999999999999999,0.25226541946799186,0.2777777777777778,0.5,0,0.0,1,4,0.7038183694530443,0.263103802672148,0.0,0.012987012987012988
0.05333333333333334,0,0.0,0.001004016064257028,0.13031454137991322,0,0,1,0,0,0,0,0,0,0.03854166666666666,0.059113300492610835,0.16666666666666666,0.022716833006222074,0.027777777777777776,0.16666666666666666,0,0.0,0,1,0.0,0.0005138746145940391,0.008196721311475419,0.0
0.29333333333333333,0,0.21036585365853658,0.010040160642570281,0.2906050828869781,0,0,0,1,0,0,0,1,0,0.17604166666666668,0.0,0.9999999999999999,0.25226541946799186,0.15277777777777776,0.5,0,0.0,0,4,0.0,0.0051387461459403904,0.008196721311475419,0.0
0.22666666666666668,1,0.1839430894308943,0.010040160642570281,0.09542730899438943,0,0,0,1,0,0,0,0,0,0.021875,0.0,0.9999999999999999,0.21484945922244955,0.027777777777777776,0.16666666666666666,0,0.0,0,3,0.0,0.0051387461459403904,0.008196721311475419,0.0
0.29333333333333333,0,0.22967479674796748,0.04216867469879518,0.029117726528601173,0,0,0,1,0,0,0,0,0,0.0125,0.0,0.9999999999999999,0.12306343174510377,0.05555555555555555,0.0,0,0.0,1,4,0.053663570691434466,0.5477903391572456,0.008196721311475419,0.03406593406593407
0.28,1,0.12296747967479675,0.06024096385542168,0.038654099845828634,0,0,0,1,0,0,0,0,0,0.023958333333333335,0.0,0.9999999999999999,0.25226541946799186,0.013888888888888888,0.3333333333333333,0,0.0,1,4,0.217750257997936,0.6700924974306269,0.002732240437158473,0.002098849018280298
0.08,0,0.20223577235772358,0.0,0.038209069091024686,0,0,1,0,0,0,0,0,0,0.007291666666666667,0.014778325123152709,0.9999999999999999,0.05971520440973817,0.1111111111111111,0.0,0,0.0,0,1,0.026831785345717233,0.0,0.008196721311475419,0.13626373626373628
0.29333333333333333,0,0.2225609756097561,0.019076305220883532,0.048444776451515494,0,0,0,1,0,0,0,0,0,0.023958333333333335,0.0,0.9999999999999999,0.14381759719380297,0.06944444444444445,0.0,0,0.0,1,4,0.07585139318885448,0.12949640287769784,0.0,0.03012633624878523
0.32,0,0.24695121951219512,0.3654618473895582,0.016911168682550028,0,0,0,1,0,0,0,0,0,0.0,0.0,0.9999999999999999,0.1186787489038293,0.013888888888888888,0.16666666666666666,0,0.0,1,4,0.18782249742002063,0.961459403905447,0.008196721311475419,0.0024332810047095763
0.26666666666666666,0,0.16361788617886178,0.14056224899598393,0.02530317720171019,0,0,0,0,0,0,1,0,0,0.00625,0.0,0.9999999999999999,0.25226541946799186,0.09722222222222221,0.16666666666666666,0,0.0,1,3,0.10165118679050567,0.8458376156217883,0.0,0.03147208121827411
0.6933333333333334,0,0.20223577235772358,0.04618473895582329,0.0227601443171162,0,0,0,1,0,0,0,0,0,0.0020833333333333337,0.0,0.9999999999999999,0.25226541946799186,0.027777777777777776,0.0,0,0.0,1,0,0.049019607843137254,0.7410071942446044,0.505464480874317,0.018646616541353384
0.32,1,0.20426829268292682,0.1475903614457831,0.01385952922103724,0,0,0,1,0,0,0,0,0,0.0020833333333333337,0.0,0.9999999999999999,0.1186787489038293,0.041666666666666664,0.16666666666666666,0,0.0,1,4,0.09029927760577915,0.8494347379239465,0.0,0.015183673469387756
0.6533333333333333,0,0.6697154471544715,0.1144578313253012,0.03398127692038718,0,0,0,1,0,0,0,0,0,0.0010416666666666667,0.0,0.9999999999999999,0.25226541946799186,0.0,0.0,0,0.0,1,0,0.09597523219814241,0.12127440904419322,0.5027322404371585,0.0
0.21333333333333335,1,0.20223577235772358,0.024096385542168672,0.026002511244973537,0,0,0,0,1,0,0,0,0,0.005208333333333334,0.014778325123152709,0.16666666666666666,0.06923623000793419,0.08333333333333333,0.0,0,0.0,1,3,0.034055727554179564,0.17882836587872558,0.008196721311475419,0.08051948051948052
0.09333333333333334,0,0.0,0.0050200803212851405,0.3297360013986681,0,0,1,0,0,0,0,0,0,0.06770833333333334,0.12561576354679804,0.16666666666666666,0.07040547876560739,0.027777777777777776,0.5,0,0.0,0,1,0.0,0.0025693730729701952,0.008196721311475419,0.0
0.25333333333333335,0,0.17073170731707318,0.13152610441767068,0.023395902538264696,0,0,0,1,0,0,0,0,0,0.014583333333333334,0.0,0.9999999999999999,0.1186787489038293,0.08333333333333333,0.16666666666666666,0,0.0,1,3,0.10061919504643962,0.841212744090442,0.0,0.027252747252747254
0.16,0,0.20223577235772358,0.10943775100401605,0.16989049064640718,0,0,0,0,0,1,0,0,0,0.009375,0.024630541871921183,0.0,0.034033490625130496,0.0,0.16666666666666666,1,0.3333333333333333,1,3,0.18421052631578946,0.8299075025693731,0.5027322404371585,0.0
0.6000000000000001,0,0.43597560975609756,0.08132530120481928,0.022346901473369676,0,1,0,0,0,0,0,0,0,0.0,0.0,0.9999999999999999,0.28588132125109617,0.0,0.3333333333333333,0,0.0,1,0,0.15118679050567593,0.26053442959917783,0.5027322404371585,0.0
0.28,1,0.23678861788617886,0.017068273092369475,0.10343786258086049,0,0,0,1,0,0,0,0,0,0.04895833333333333,0.0,0.9999999999999999,0.12306343174510377,0.05555555555555555,0.3333333333333333,0,0.0,1,4,0.4700722394220846,0.4784172661870504,0.0,0.0038889760075270503
0.3466666666666667,1,0.21341463414634146,0.06325301204819277,0.062336093583610155,0,0,0,0,1,0,0,0,0,0.014583333333333334,0.03694581280788178,0.8333333333333334,0.21589343132751493,0.08333333333333333,0.16666666666666666,0,0.0,1,4,0.09958720330237357,0.8062692702980473,0.5027322404371585,0.027535159141376758
0.88,0,0.38109756097560976,0.048192771084337345,0.04755471494190759,0,0,0,1,0,0,0,0,0,0.005208333333333334,0.0049261083743842365,0.9999999999999999,0.12306343174510377,0.0,0.3333333333333333,0,0.0,1,2,0.08978328173374613,0.5539568345323741,0.5027322404371585,0.0
0.28,0,0.23882113821138212,0.028112449799196783,0.012238345757108571,0,0,0,1,0,0,0,0,0,0.003125,0.0,0.9999999999999999,0.1397252265419468,0.05555555555555555,0.0,0,0.0,1,4,0.017543859649122806,0.18088386433710174,0.008196721311475419,0.1042016806722689
0.26666666666666666,1,0.08536585365853659,0.03413654618473895,0.018309836769076722,0,0,0,1,0,0,0,0,0,0.0125,0.0,0.9999999999999999,0.25226541946799186,0.06944444444444445,0.0,0,0.0,1,3,0.049535603715170275,0.6274409044193217,0.505464480874317,0.046130952380952384
0.6933333333333334,0,0.4369918699186992,0.03413654618473895,0.05960233323267162,0,0,0,1,0,0,0,1,0,0.021875,0.0,0.9999999999999999,0.12306343174510377,0.0,0.3333333333333333,0,0.0,1,0,0.10784313725490195,0.5118191161356629,0.0,0.0
0.36000000000000004,0,0.2266260162601626,0.029116465863453813,0.13942177789786545,0,0,0,1,0,0,0,0,0,0.08333333333333334,0.0,0.9999999999999999,0.11049400760011693,0.1388888888888889,0.3333333333333333,0,0.0,1,4,0.2631578947368421,0.4224049331963001,0.008196721311475419,0.017366946778711482
0.3066666666666667,0,0.13719512195121952,0.107429718875502,0.03166075941319516,0,0,0,1,0,0,0,0,0,0.040624999999999994,0.0,0.9999999999999999,0.25226541946799186,0.16666666666666666,0.16666666666666666,0,0.0,1,4,0.12383900928792568,0.828879753340185,0.0,0.04428571428571429
0.36000000000000004,0,0.27439024390243905,0.03413654618473895,0.03957594926649395,0,0,0,0,0,0,1,0,0,0.016666666666666666,0.0,0.9999999999999999,0.25226541946799186,0.05555555555555555,0.0,0,0.0,1,4,0.10165118679050567,0.4249743062692703,0.5027322404371585,0.017984046410442347
0.28,0,0.11991869918699187,0.12650602409638553,0.032264729723286235,0,0,0,1,0,0,0,0,0,0.016666666666666666,0.0,0.9999999999999999,0.056123940368313356,0.0,0.3333333333333333,0,0.0,0,4,0.0,0.06474820143884892,0.008196721311475419,0.0
0.33333333333333337,0,0.27134146341463417,0.12650602409638553,0.023395902538264696,0,0,0,1,0,0,0,0,0,0.015625,0.0,0.9999999999999999,0.1186787489038293,0.09722222222222221,0.16666666666666666,0,0.0,1,4,0.08668730650154798,0.8386433710174718,0.0,0.0369047619047619
0.29333333333333333,0,0.11280487804878049,0.058232931726907626,0.0677718263744298,0,0,0,1,0,0,0,0,0,0.022916666666666665,0.0,0.9999999999999999,0.25226541946799186,0.027777777777777776,0.16666666666666666,0,0.0,1,4,0.23065015479876158,0.5642343268242549,0.008196721311475419,0.003962927452860338
0.13333333333333333,1,0.0,0.23795180722891565,0.09619021885976764,0,0,1,0,0,0,0,0,0,0.004166666666666667,0.007389162561576354,0.16666666666666666,0.07040547876560739,0.0,0.0,0,0.0,1,1,0.1506707946336429,0.368448098663926,0.5027322404371585,0.0
0.29333333333333333,1,0.14532520325203252,0.007028112449799196,0.06923407028307135,0,0,0,1,0,0,0,0,0,0.10208333333333333,0.0,0.9999999999999999,0.25226541946799186,0.2222222222222222,0.3333333333333333,0,0.0,0,4,0.0,0.0035971223021582736,0.0,0.0
0.3066666666666667,0,0.19207317073170732,0.012048192771084336,0.0450116820573136,0,0,0,1,0,0,0,0,0,0.00625,0.0,0.9999999999999999,0.25226541946799186,0.06944444444444445,0.0,0,0.0,1,4,0.04592363261093911,0.6161356628982528,0.505464480874317,0.04975922953451043
0.17333333333333334,0,0.0,0.007028112449799196,0.7545814326811514,0,0,1,0,0,0,1,0,0,0.12604166666666666,0.2142857142857143,0.0,0.034033490625130496,0.06944444444444445,1.0,0,0.0,0,3,0.0,0.0035971223021582736,0.008196721311475419,0.0
0.29333333333333333,1,0.20223577235772358,0.03614457831325301,0.1666004418519637,0,0,0,0,0,0,1,0,0,0.06979166666666667,0.0,0.9999999999999999,0.25226541946799186,0.027777777777777776,0.16666666666666666,0,0.0,1,4,0.34571723426212586,0.2533401849948613,0.5027322404371585,0.0026439232409381664
0.013333333333333334,1,0.0,0.06024096385542168,0.04389910517030373,0,0,1,0,0,0,0,0,0,0.005208333333333334,0.012315270935960592,0.0,0.14085271641541738,0.013888888888888888,0.16666666666666666,0,0.0,1,1,0.0825593395252838,0.8047276464542652,1.0,0.005535714285714286
0.4666666666666667,1,0.13821138211382114,0.0,0.06198642656197848,1,0,0,1,0,0,0,0,0,0.015625,0.0,0.9999999999999999,0.24817304881613564,0.08333333333333333,0.3333333333333333,0,0.0,1,0,0.22807017543859648,0.23484069886947587,0.5027322404371585,0.01202327084680026
0.6266666666666667,0,0.483739837398374,0.04718875502008032,0.09695312872514583,0,0,0,1,0,0,0,0,0,0.035416666666666666,0.0,0.9999999999999999,0.2774042677579655,0.041666666666666664,0.3333333333333333,0,0.0,1,0,0.28431372549019607,0.2589928057553957,0.5027322404371585,0.004822400829660357
0.13333333333333333,0,0.0,0.12349397590361445,0.2604701432045393,0,0,1,0,0,0,0,0,0,0.06145833333333333,0.1206896551724138,0.16666666666666666,0.07040547876560739,0.0,0.5,0,0.0,1,1,0.46078431372549017,0.0724563206577595,0.008196721311475419,0.0
0.04,1,0.0,0.061244979919678706,0.3806602349126627,0,0,1,0,0,0,0,0,0,0.05833333333333333,0.1354679802955665,0.16666666666666666,0.07040547876560739,0.013888888888888888,0.3333333333333333,0,0.0,1,1,0.4974200206398348,0.29393627954779034,0.0,0.0009187907528156491
0.28,0,0.09349593495934959,0.1967871485943775,0.0226329926728865,0,0,0,1,0,0,0,0,0,0.010416666666666666,0.0,0.9999999999999999,0.1186787489038293,0.06944444444444445,0.16666666666666666,0,0.0,1,4,0.16150670794633643,0.8746145940390545,0.0,0.014148790506617982
0.26666666666666666,0,0.16056910569105692,0.1255020080321285,0.03420379229778915,0,0,0,1,0,0,0,0,0,0.029166666666666667,0.0,0.9999999999999999,0.1186787489038293,0.08333333333333333,0.16666666666666666,0,0.0,1,3,0.11455108359133126,0.8381294964028777,0.0,0.023938223938223938
0.7200000000000001,1,0.4878048780487805,0.0,0.1557130823147957,1,0,0,1,1,0,0,0,0,0.11145833333333334,0.0,0.9999999999999999,0.25226541946799186,0.3194444444444444,0.3333333333333333,0,0.0,1,0,0.20485036119711042,0.4224049331963001,0.5027322404371585,0.05131342209427852
0.25333333333333335,0,0.22967479674796748,0.07931726907630521,0.0456474402784621,0,0,0,1,0,0,0,0,0,0.005208333333333334,0.0,0.9999999999999999,0.25226541946799186,0.0,0.0,0,0.0,1,3,0.10939112487100103,0.30318602261048305,0.0,0.0
0.29333333333333333,0,0.18902439024390244,0.1004016064257028,0.05009774782650158,0,0,0,1,0,0,0,0,0,0.007291666666666667,0.0,0.9999999999999999,0.24408067816427945,0.0,0.0,0,0.0,1,4,0.0784313725490196,0.5477903391572456,0.0,0.0
0.7333333333333334,0,0.4451219512195122,0.04718875502008032,0.04558386445634725,0,0,0,1,0,0,0,0,0,0.027083333333333334,0.0,0.9999999999999999,0.2814966384098217,0.06944444444444445,0.0,0,0.0,1,0,0.07791537667698657,0.2589928057553957,0.5027322404371585,0.029328287606433304
0.3466666666666667,1,0.23678861788617886,0.010040160642570281,0.2444331420760685,0,0,0,0,0,1,0,0,0,0.06979166666666667,0.12561576354679804,0.5,0.14314945504656115,0.041666666666666664,0.3333333333333333,0,0.0,1,4,0.21465428276573786,0.6151079136690648,0.505464480874317,0.006387362637362637
0.29333333333333333,1,0.15345528455284552,0.0,0.08550948074447288,0,0,0,1,0,0,1,0,0,0.03333333333333333,0.0,0.9999999999999999,0.08944752996199942,0.06944444444444445,0.3333333333333333,0,0.0,0,4,0.0,0.0,0.008196721311475419,0.0
0.3066666666666667,0,0.13109756097560976,0.027108433734939756,0.09835179681167251,0,0,0,1,0,0,0,0,0,0.016666666666666666,0.0,0.9999999999999999,0.14790996784565916,0.013888888888888888,0.5,0,0.0,1,4,0.7027863777089782,0.0868448098663926,0.0,0.0006503041745332494
0.4,0,0.2855691056910569,0.08433734939759036,0.01942241365608659,0,0,0,1,0,0,0,0,0,0.0020833333333333337,0.0,0.9999999999999999,0.1186787489038293,0.041666666666666664,0.16666666666666666,0,0.0,1,4,0.05624355005159958,0.8170606372045222,0.0,0.024377457404980343
0.29333333333333333,1,0.18597560975609756,0.05522088353413654,0.03134288030262091,0,0,0,1,0,0,0,0,0,0.017708333333333333,0.0,0.9999999999999999,0.25226541946799186,0.041666666666666664,0.3333333333333333,0,0.0,1,4,0.06501547987616099,0.7456320657759506,0.505464480874317,0.02108843537414966
0.25333333333333335,1,0.1798780487804878,0.01506024096385542,0.015131045663334234,0,0,0,1,0,0,0,0,0,0.004166666666666667,0.0,0.9999999999999999,0.12306343174510377,0.06944444444444445,0.0,0,0.0,1,3,0.01547987616099071,0.5693730729701952,0.008196721311475419,0.1476190476190476
0.6133333333333334,0,0.5670731707317073,0.011044176706827308,0.032264729723286235,0,0,0,1,0,0,0,0,0,0.019791666666666666,0.0,0.9999999999999999,0.22741888336743643,0.15277777777777776,0.0,0,0.0,1,0,0.07636738906088751,0.06423432682425488,0.5027322404371585,0.06583011583011583
0.33333333333333337,1,0.20426829268292682,0.1255020080321285,0.01385952922103724,0,0,0,1,0,0,0,0,0,0.0020833333333333337,0.0,0.9999999999999999,0.1186787489038293,0.041666666666666664,0.16666666666666666,0,0.0,1,4,0.06604747162022703,0.8381294964028777,0.0,0.02075892857142857
0.26666666666666666,0,0.19715447154471544,0.05923694779116465,0.023968084937298347,0,0,0,1,0,0,0,0,0,0.0125,0.0,0.9999999999999999,0.25226541946799186,0.027777777777777776,0.0,0,0.0,1,3,0.06449948400412796,0.27697841726618705,0.5027322404371585,0.014171428571428571
0.37333333333333335,1,0.22357723577235772,0.1967871485943775,0.01719725988206685,0,0,0,1,0,0,0,0,0,0.003125,0.0,0.9999999999999999,0.1186787489038293,0.09722222222222221,0.16666666666666666,0,0.0,1,4,0.1155830753353973,0.8746145940390545,0.0,0.027678571428571427
0.14666666666666667,1,0.0,0.010040160642570281,0.3069758570815519,0,0,0,0,0,0,1,0,0,0.096875,0.0,0.9999999999999999,0.0938322128032739,0.08333333333333333,0.6666666666666666,0,0.0,0,3,0.0,0.0051387461459403904,0.008196721311475419,0.0
0.48000000000000004,0,0.4166666666666667,0.08935742971887549,0.036111066961234645,0,0,1,0,0,0,0,0,0,0.015625,0.03940886699507389,0.16666666666666666,0.07040547876560739,0.013888888888888888,0.0,0,0.0,1,0,0.08978328173374613,0.45323741007194246,0.5027322404371585,0.005090311986863711
0.3066666666666667,0,0.12398373983739837,0.14859437751004015,0.019581353211373716,0,0,0,1,0,0,0,0,0,0.013541666666666667,0.0,0.9999999999999999,0.1186787489038293,0.05555555555555555,0.16666666666666666,0,0.0,1,4,0.10165118679050567,0.8499486125385406,0.0,0.017984046410442347
0.28,1,0.13414634146341464,0.24497991967871482,0.06605527917732887,1,0,0,1,0,0,0,0,0,0.09479166666666666,0.0,0.9999999999999999,0.12306343174510377,0.06944444444444445,0.3333333333333333,0,0.0,1,4,0.5330237358101135,0.5477903391572456,0.008196721311475419,0.0042870972203014794
0.29333333333333333,0,0.1839430894308943,0.12148594377510039,0.021806506985393454,0,0,1,0,0,0,0,0,0,0.0010416666666666667,0.0049261083743842365,0.0,0.034659873888169705,0.0,0.0,0,0.0,1,4,0.07223942208462332,0.7559095580678314,0.505464480874317,0.0
0.29333333333333333,0,0.16260162601626016,0.17469879518072287,0.01385952922103724,0,0,0,1,0,0,0,0,0,0.003125,0.0,0.9999999999999999,0.1186787489038293,0.05555555555555555,0.16666666666666666,0,0.0,1,4,0.1155830753353973,0.8633093525179857,0.0,0.015816326530612244
0.8266666666666668,1,0.5457317073170732,0.03112449799196787,0.23939475817346664,0,0,1,0,0,0,0,0,0,0.0375,0.0,0.9999999999999999,0.25226541946799186,0.013888888888888888,0.3333333333333333,0,0.0,0,2,0.0,0.01593011305241521,0.008196721311475419,0.0
0.25333333333333335,0,0.16056910569105692,0.09738955823293172,0.04679180507652939,0,0,0,1,0,0,0,0,0,0.031249999999999997,0.0,0.9999999999999999,0.1186787489038293,0.013888888888888888,0.16666666666666666,0,0.0,1,3,0.17801857585139316,0.8237410071942446,0.5027322404371585,0.0025672877846790888
0.32,0,0.1910569105691057,0.04518072289156626,0.1265794618306658,0,0,0,1,0,0,0,0,0,0.09166666666666667,0.0,0.9999999999999999,0.25226541946799186,0.08333333333333333,0.16666666666666666,0,0.0,1,4,0.3307533539731682,0.6449126413155191,0.505464480874317,0.008290617338979274
0.32,1,0.23678861788617886,0.1365461847389558,0.034521671408363395,0,0,0,1,0,0,0,0,0,0.010416666666666666,0.0,0.9999999999999999,0.25226541946799186,0.0,0.16666666666666666,0,0.0,1,4,0.09597523219814241,0.42548818088386436,0.008196721311475419,0.0
0.26666666666666666,0,0.17073170731707318,0.024096385542168672,0.038654099845828634,0,0,1,0,0,0,0,0,0,0.011458333333333334,0.0,0.9999999999999999,0.25226541946799186,0.06944444444444445,0.0,0,0.0,1,3,0.0717234262125903,0.6223021582733813,0.505464480874317,0.03186022610483042
0.28,0,0.18800813008130082,0.013052208835341365,0.017038320326779727,0,0,0,1,0,0,0,0,0,0.003125,0.0,0.9999999999999999,0.12306343174510377,0.06944444444444445,0.0,0,0.0,1,4,0.01547987616099071,0.5426515930113053,0.008196721311475419,0.1476190476190476
0.68,1,0.5975609756097561,0.0,0.3708854522625046,0,0,0,0,0,0,1,0,0,0.15104166666666666,0.0,0.9999999999999999,0.25226541946799186,0.25,0.6666666666666666,0,0.0,0,0,0.0,0.0,0.008196721311475419,0.0
0.6266666666666667,0,0.47052845528455284,0.007028112449799196,0.13036222324649938,0,0,0,1,0,0,0,0,0,0.06249999999999999,0.1477832512315271,0.5,0.14314945504656115,0.15277777777777776,0.16666666666666666,0,0.0,0,0,0.0,0.0035971223021582736,0.008196721311475419,0.0
0.3066666666666667,1,0.258130081300813,0.17469879518072287,0.054675207018770766,0,0,0,1,0,0,0,0,0,0.07083333333333333,0.0,0.9999999999999999,0.25226541946799186,0.0,0.16666666666666666,0,0.0,1,4,0.1764705882352941,0.8633093525179857,0.5027322404371585,0.0
0.3466666666666667,0,0.24085365853658536,0.1465863453815261,0.0813134764848928,1,0,0,1,0,0,0,0,0,0.11458333333333333,0.0,0.9999999999999999,0.12306343174510377,0.19444444444444442,0.3333333333333333,0,0.0,1,4,0.5154798761609907,0.49743062692702983,0.0,0.012412412412412411
0.45333333333333337,1,0.3231707317073171,0.09236947791164658,0.6657501152311776,0,0,0,1,0,0,0,1,0,0.16145833333333334,0.012315270935960592,0.9999999999999999,0.018415667933352822,0.0,0.8333333333333333,0,0.0,0,0,0.0,0.047276464542651594,0.008196721311475419,0.0
0.28,0,0.15142276422764228,0.013052208835341365,0.1685077165154092,0,0,0,1,0,0,0,0,0,0.16666666666666666,0.0,0.9999999999999999,0.25226541946799186,0.2638888888888889,0.5,0,0.0,1,4,0.4592363261093911,0.07965056526207606,0.0,0.018908507223113966
0.64,0,0.6595528455284553,0.23092369477911645,0.18799370599361062,0,0,0,1,0,0,0,0,0,0.03854166666666666,0.06896551724137931,0.16666666666666666,0.07040547876560739,0.0,0.5,0,0.0,1,0,0.4535603715170278,0.3335046248715314,0.5027322404371585,0.0
0.7733333333333334,0,0.592479674796748,0.143574297188755,0.22483589490916603,0,0,1,0,0,0,0,0,0,0.06979166666666667,0.13793103448275862,0.0,0.032864241867457296,0.0,0.3333333333333333,0,0.0,1,0,0.4721362229102167,0.36742034943473795,0.0,0.0
0.32,1,0.2225609756097561,0.06224899598393574,0.053594418042818316,0,0,0,1,0,0,1,0,0,0.011458333333333334,0.0,0.9999999999999999,0.2814966384098217,0.0,0.0,0,0.0,1,4,0.1506707946336429,0.6418293936279548,0.505464480874317,0.0
0.37333333333333335,1,0.2764227642276423,0.014056224899598391,0.07794395791280576,0,0,0,1,0,0,0,0,0,0.05833333333333333,0.0,0.9999999999999999,0.25226541946799186,0.25,0.5,0,0.0,1,4,0.6888544891640866,0.08016443987667009,0.0,0.011942215088282504
0.06666666666666667,0,0.0,0.002008032128514056,0.22715641241635806,0,0,1,0,0,0,0,0,0,0.04895833333333333,0.08866995073891626,0.16666666666666666,0.07040547876560739,0.1111111111111111,0.3333333333333333,0,0.0,0,1,0.0,0.0010277492291880781,0.008196721311475419,0.0
0.4266666666666667,0,0.33028455284552843,0.03413654618473895,0.04132428437465232,0,0,0,1,0,0,0,0,0,0.016666666666666666,0.0,0.9999999999999999,0.25226541946799186,0.027777777777777776,0.0,0,0.0,1,0,0.10010319917440659,0.2852004110996917,0.0,0.009131075110456553
0.2,0,0.20223577235772358,0.09236947791164658,0.09599949139342308,0,0,0,0,1,0,0,0,0,0.0125,0.012315270935960592,0.5,0.14314945504656115,0.0,0.0,0,0.0,1,3,0.1630546955624355,0.28211716341212745,0.5027322404371585,0.0
0.3466666666666667,0,0.23577235772357724,0.014056224899598391,0.24077753230446464,1,0,0,1,0,0,0,1,0,0.11666666666666667,0.012315270935960592,0.9999999999999999,0.25226541946799186,0.18055555555555555,0.5,0,0.0,1,4,0.4153766769865841,0.007194244604316547,0.008196721311475419,0.014303460514640638
0.29333333333333333,1,0.19207317073170732,0.001004016064257028,0.020980021297900407,0,0,0,0,0,0,1,0,0,0.010416666666666666,0.0024630541871921183,0.9999999999999999,0.18152586962876352,0.15277777777777776,0.0,0,0.0,0,4,0.023219814241486066,0.0005138746145940391,0.008196721311475419,0.21650793650793648
0.28,1,0.20223577235772358,0.0572289156626506,0.07743535133588696,0,0,1,0,0,0,0,0,0,0.06041666666666666,0.12807881773399016,0.9999999999999999,0.22303420052616194,0.09722222222222221,0.3333333333333333,0,0.0,1,4,0.18369453044375644,0.4367934224049332,0.5027322404371585,0.01741573033707865
0.3866666666666667,0,0.24898373983739838,0.014056224899598391,0.18239903364750384,1,0,0,1,0,0,0,0,0,0.15208333333333335,0.0,0.9999999999999999,0.25226541946799186,0.15277777777777776,0.3333333333333333,0,0.0,1,4,0.523219814241486,0.2420349434737924,0.5027322404371585,0.009608340377571146
0.5333333333333333,1,0.23780487804878048,0.07931726907630521,0.0567732091485608,0,0,1,0,0,0,0,0,0,0.004166666666666667,0.012315270935960592,0.16666666666666666,0.07040547876560739,0.0,0.0,0,0.0,1,0,0.07688338493292053,0.6798561151079137,0.002732240437158473,0.0
0.26666666666666666,0,0.19410569105691056,0.03614457831325301,0.012842316067199645,0,0,0,1,0,0,0,0,0,0.003125,0.0,0.9999999999999999,0.23998830751242328,0.05555555555555555,0.0,0,0.0,1,3,0.029927760577915373,0.28108941418293937,0.0,0.06108374384236453
0.33333333333333337,0,0.2032520325203252,0.04618473895582329,0.023968084937298347,0,0,0,1,0,0,0,0,0,0.0010416666666666667,0.0,0.9999999999999999,0.2107570885705934,0.027777777777777776,0.0,0,0.0,1,4,0.02631578947368421,0.3211716341212744,0.0,0.034733893557422964
